#DroneDeploy	2.75.0
#Flight Recorder
User ID 5fac2b9256338b4d7fd43852
Organization ID 5fac2c0dd27ea76caff42e9f
Session ID	12345678
Session Start	06/04/2018 20:54:36
#Device
Platform    iOS
Device Model	iPhone
Device User Interface Idiom	iPhone	0
Device Operating System	iOS	11.3.1
Device SSID
#Aircraft
Aircraft Model	Matrice 200
Aircraft Name	123
Aircraft Firmware	01.01.0900
#Aircraft Battery
Full Charge Volume (mAh)	4153
Remaining Life (%)	98
Discharges	26
#Components
Battery Cells Number	6
Battery Serial Number	12345678
Battery Firmware	01.00.00.67
Flight Controller Serial Number	12345678
Flight Controller Firmware	03.02.44.16
Gimbal Firmware	01.01.00.21
Remote Control Serial Number	12345678
Remote Control Firmware	01.01.0010
Camera Serial Number	12345678
Date/Time (UTC)	Elapsed Time (sec)	Info	Device Latitude (Degrees)	Device Longitude (Degrees)	Device Location Last Updated (ms)	Aircraft Battery Power (%)	Aircraft Battery Charge (mAh)	Aircraft Battery Current (mA)	Aircraft Battery Voltage (mV)	Aircraft Battery Temperature (Fahrenheit)	Aircraft Battery Last Updated (ms)	Aircraft Battery Cell 1 Voltage	Aircraft Battery Cell 2 Voltage	Aircraft Battery Cell 3 Voltage	Aircraft Battery Cell 4 Voltage	Aircraft Battery Cell 5 Voltage	Aircraft Battery Cell 6 Voltage	Aircraft Battery Cell Voltage Last Updated (ms)	Aircraft Latitude (Degrees)	Aircraft Longitude (Degrees)	Aircraft Speed (mph)	Aircraft Barometric Altitude (ft)	Aircraft Heading (Degrees)	Aircraft Vel - X (mph)	Aircraft Vel - Y (mph)	Aircraft Vel - Z (mph)	Aircraft Pitch (Degrees)	Aircraft Roll (Degrees)	Aircraft Satellites	Aircraft Motors On	Aircraft Flying	Aircraft Flight Mode	Aircraft Flight Mode Value	Aircraft IMU Preheating	Aircraft Ultrasonic On	Aircraft Ultrasonic Altitude (ft)	Aircraft Vision On	Aircraft GPS Signal	Aircraft GPS Signal Value	Aircraft No-fly	Aircraft No-fly Value	Aircraft No-fly Latitude (Degrees)	Aircraft No-fly Longitude (Degrees)	Aircraft No-fly Radius (ft)	Home Latitude (Degrees)	Home Longitude (Degrees)	Aircraft Smart Go-home Flight Time Remaining (sec)	Aircraft Smart Go-home Flight Return Time (sec)	Aircraft Smart Go-home Landing Time (sec)	Aircraft Smart Go-home Return Power (%)	Aircraft Smart Go-home Landing Power (%)	Aircraft Smart Go-home Radius (ft)	Aircraft Smart Go-home Countdown (sec)	Aircraft Smart Go-home Requesting	Aircraft System State Last Updated (ms)	Gimbal Pitch (Degrees)	Gimbal Roll (Degrees)	Gimbal Yaw (Degrees)	Gimbal Mode	Gimbal Mode Value	Gimbal Pitch at Stop	Gimbal Roll at Stop	Gimbal Yaw at Stop	Gimbal Status Last Updated (ms)	Landing Gear is Movable	Landing Gear Status	Landing Gear Status Value	Landing Gear Mode	Landing Gear Mode Value	Landing Gear Last Updated (ms)	RC State	RC State Value	RC Left Horizontal	RC Left Vertical	RC Right Horizontal	RC Right Vertical	RC Left Wheel	RC Right Wheel	RC Landing Gear	RC Landing Gear Value	RC Go Home	RC Record 	RC Shutter	RC Playback	RC Pause	RC Custom 1	RC Custom 2	RC State Last Updated (ms)	RC Battery (%)	RC Battery State Last Updated (ms)	RC Sattelites	RC Horizontal Accuaracy (ft)	RC Latitude (Degrees)	RC Longitude (Degrees)	RC GSP Data is Valid	RC GPS State Last Updated (ms)	RC Signal 1	RC Signal 2	RC Signal Last Updated (ms)	LB Signal 1	LB Signal 2	LB Signal Last Updated (ms)	Aircraft Camera Mode	Aircraft Camera Mode Value	Aircraft Camera Overheated	Aircraft Camera Sensor Error	Aircraft Camera Recording	Aircraft Camera Raw Capture	Aircraft Camera Interval Capture	Aircraft Camera Burst Capture	Aircraft Camera Single Capture	Aircraft Camera Storing Photo	Aircraft Camera State Last Updated (ms)	Aircraft Camera SD Card Exists	Aircraft Camera SD Card Remaining (%)	Aircraft Camera SD Card State Last Updated (ms)	Aircraft Camera Changeable Lens Supported	Aircraft Camera Lens Installed	Aircraft Camera Lens Type	Aircraft Camera Lens AF Enabled	Aircraft Camera Lens Focus Mode	Aircraft Camera Lens Focus Mode Value	Aircraft Camera Lens Focus Status	Aircraft Camera Lens Focus Status Value	Aircraft Camera Lens MF Assistant	Aircraft Camera Lens AF Assistant	Aircraft Camera Lens Assistant Working	Aircraft Camera Lens State Last Updated (ms)	Device > Aircraft Distance - XY (ft)
06/04/2018 20:54:39	2.950		37.77177140117126	-122.4074382698926	2931	61	2533	-1104	23412	83	1234	3880	3870	3850	3859	3871	3865	2	37.77177051826967	-122.4073995499634	0.8947768	1.312336	132.5	0	0.8947768	-1.342165	2.1	1.4	13	1	1	TakeOff	11	0	1	1.64042	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	2	0	0	132.1000061035156	Yaw Follow	2	0	0	0	0	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	0	93	417	0	0	0	0	0	No Data	51	58	319	N/A	N/A	100	Shoot Photo	0	0	0	0	0	0	0	0	0	1	1	35.65343	1	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.19680213460786
06/04/2018 20:54:39	3.048		37.77177140117126	-122.4074382698926	3029	61	2533	-1104	23412	83	1331	3880	3870	3850	3859	3871	3865	83	37.77177051826967	-122.4073995499634	0.8947768	1.312336	132.5	0	0.8947768	-1.342165	2.1	1.4	13	1	1	TakeOff	11	0	1	1.64042	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	99	0	0	132.1000061035156	Yaw Follow	2	0	0	0	97	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	98	93	515	0	0	0	0	0	No Data	51	58	417	N/A	N/A	198	Shoot Photo	0	0	0	0	0	0	0	0	0	99	1	35.65343	99	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.19680213460786
06/04/2018 20:54:39	3.135		37.77177140117126	-122.4074382698926	3116	61	2533	-1104	23412	83	1419	3880	3870	3850	3859	3871	3865	69	37.77177050864882	-122.4073990518375	0.8947768	1.312336	132.5	0	0.8947768	-1.342165	2.1	2.5	13	1	1	TakeOff	11	0	1	1.968504	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	70	0	0	132.1000061035156	Yaw Follow	2	0	0	0	184	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	69	93	602	0	0	0	0	0	No Data	51	58	504	N/A	N/A	285	Shoot Photo	0	0	0	0	0	0	0	0	0	70	1	35.65343	70	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.34082912006332
06/04/2018 20:54:40	3.249		37.77177140117126	-122.4074382698926	3230	61	2533	-1104	23412	83	1533	3880	3870	3850	3859	3871	3865	100	37.7717704828217	-122.4073985199295	0.8947768	1.64042	132.4	0	0.8947768	-1.118471	2.1	3.2	13	1	1	TakeOff	11	0	1	1.968504	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	90	0	0	132.1000061035156	Yaw Follow	2	0	0	0	90	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	90	93	716	0	0	0	0	0	No Data	51	42	91	N/A	N/A	399	Shoot Photo	0	0	0	0	0	0	0	0	0	90	1	35.65343	90	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.4947871893782
06/04/2018 20:54:40	3.335		37.77177140117126	-122.4074382698926	3316	61	2533	-1104	23412	83	1619	3685	3670	3658	3648	3695	3663	0	37.77177024607199	-122.4073978791645	0.8947768	1.64042	132.4	0	0.8947768	-1.118471	2.2	3.2	13	1	1	TakeOff	11	0	1	2.296588	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	70	0	0	132.1000061035156	Yaw Follow	2	0	0	0	176	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	70	93	802	0	0	0	0	0	No Data	51	42	177	N/A	N/A	485	Shoot Photo	0	0	0	0	0	0	0	0	0	71	1	35.65343	71	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.68271253348316
06/04/2018 20:54:40	3.436		37.77177140117126	-122.4074382698926	3417	61	2533	-1104	23412	83	1719	3685	3670	3658	3648	3695	3663	0	37.77177018148791	-122.4073973089333	0.8947768	1.968504	132.5	0	0.8947768	-0.8947768	2.5	3.3	13	1	1	TakeOff	11	0	1	2.624672	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	83	0	0	132.1000061035156	Yaw Follow	2	0	0	0	82	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	82	93	903	0	0	0	0	0	No Data	51	42	278	N/A	N/A	586	Shoot Photo	0	0	0	0	0	0	0	0	0	83	1	35.65343	83	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.84829355900811
06/04/2018 20:54:40	3.535		37.77177140117126	-122.4074382698926	3516	61	2533	-1104	23412	83	1819	3685	3670	3658	3648	3695	3663	99	37.77177019040526	-122.4073967952332	0.6710826	1.968504	132.5	0	0.6710826	-0.8947768	2.8	3.3	13	1	1	TakeOff	11	0	1	2.624672	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	71	0	0	132.1000061035156	Yaw Follow	2	0	0	0	69	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	69	93	1003	0	0	0	0	0	No Data	51	42	377	N/A	N/A	686	Shoot Photo	0	0	0	0	0	0	0	0	0	70	1	35.65343	70	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	11.99655824145746
06/04/2018 20:54:40	3.636		37.77177140117126	-122.4074382698926	3617	61	2533	-1104	23412	83	1920	3685	3670	3658	3648	3695	3663	200	37.7717702020063	-122.4073962862909	0.6710826	2.296588	132.6	0	0.6710826	-0.8947768	3.2	3.2	13	1	1	TakeOff	11	0	1	2.952756	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	74	0	0	132.1000061035156	Yaw Follow	2	0	0	0	69	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	70	93	70	0	0	0	0	0	No Data	49	48	69	N/A	N/A	786	Shoot Photo	0	0	0	0	0	0	0	0	0	70	1	35.65343	70	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.14341966956757
06/04/2018 20:54:40	3.736		37.77177140117126	-122.4074382698926	3717	61	2533	-11190	23172	83	68	3685	3670	3658	3648	3695	3663	0	37.77177016933972	-122.4073958312461	0.6710826	2.296588	132.6	0	0.6710826	-0.8947768	3.3	3.1	13	1	1	TakeOff	11	0	1	2.952756	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	70	0	0	132.1000061035156	Yaw Follow	2	0	0	0	69	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	69	93	170	0	0	0	0	0	No Data	49	48	169	N/A	N/A	886	Shoot Photo	0	0	0	0	0	0	0	0	0	71	1	35.65343	71	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.27529737628657
06/04/2018 20:54:40	3.835		37.77177140117126	-122.4074382698926	3816	61	2533	-11190	23172	83	167	3685	3670	3658	3648	3695	3663	0	37.77177016933972	-122.4073958312461	0.6710826	2.296588	132.6	0	0.6710826	-0.8947768	3.3	3.1	13	1	1	TakeOff	11	0	1	2.952756	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	169	0	0	132.1000061035156	Yaw Follow	2	0	0	0	69	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	69	93	269	0	0	0	0	0	No Data	49	48	268	N/A	N/A	69	Shoot Photo	0	0	0	0	0	0	0	0	0	170	1	35.65343	170	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.27529737628657
06/04/2018 20:54:40	3.936		37.77177140117126	-122.4074382698926	3917	61	2533	-11190	23172	83	268	3685	3670	3658	3648	3695	3663	101	37.77177016745723	-122.4073949912026	0.4473884	2.624672	132.5	0	0.4473884	-0.8947768	4.2	2.9	13	1	1	TakeOff	11	0	1	3.28084	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	71	0	0	132.1000061035156	Yaw Follow	2	0	0	0	70	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	70	93	370	0	0	0	0	0	No Data	49	48	369	N/A	N/A	170	Shoot Photo	0	0	0	0	0	0	0	0	0	70	1	35.65343	70	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.5179816251963
06/04/2018 20:54:40	4.036		37.77177140117126	-122.4074382698926	4017	61	2533	-11190	23172	83	368	3685	3670	3658	3648	3695	3663	200	37.77177011672143	-122.4073942511289	0.4473884	2.952756	132.4	0	0.4473884	-1.118471	3.9	4.2	13	1	1	WP	14	0	1	3.937008	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	59	0	0	132.1000061035156	Yaw Follow	2	0	0	0	59	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	59	93	470	0	0	0	0	0	No Data	49	48	469	N/A	N/A	269	Shoot Photo	0	0	0	0	0	0	0	0	0	60	1	35.65343	60	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.73243337366682
06/04/2018 20:54:40	4.136		37.77177140117126	-122.4074382698926	4117	61	2533	-11190	23172	83	468	3663	3646	3636	3619	3675	3642	0	37.77177011672143	-122.4073942511289	0.4473884	2.952756	132.4	0	0.4473884	-1.118471	3.9	4.2	13	1	1	WP	14	0	1	3.937008	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	159	0	0	132.1000061035156	Yaw Follow	2	0	0	0	55	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	55	93	570	0	0	0	0	0	No Data	48	40	55	N/A	N/A	370	Shoot Photo	0	0	0	0	0	0	0	0	0	59	1	35.65343	59	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.73243337366682
06/04/2018 20:54:41	4.235		37.77177140117126	-122.4074382698926	4216	61	2533	-11190	23172	83	567	3663	3646	3636	3619	3675	3642	0	37.77177024806521	-122.4073939345397	0.4473884	3.28084	132.2	0	0.4473884	-1.118471	2.7	3.5	13	1	1	WP	14	0	1	3.937008	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	52	0	0	132.1000061035156	Yaw Follow	2	0	0	0	50	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	50	93	669	0	0	0	0	0	No Data	48	40	153	N/A	N/A	469	Shoot Photo	0	0	0	0	0	0	0	0	0	51	1	35.65343	51	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.82222831855013
06/04/2018 20:54:41	4.335		37.77177140117126	-122.4074382698926	4316	61	2533	-11190	23172	83	668	3663	3646	3636	3619	3675	3642	100	37.77177019455454	-122.4073936138212	0.4473884	3.608924	132.1	0	0.4473884	-1.118471	2.8	3.2	13	1	1	WP	14	0	1	4.265092	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	53	0	0	132.1000061035156	Yaw Follow	2	0	0	0	52	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	52	93	769	0	0	0	0	0	No Data	48	40	254	N/A	N/A	569	Shoot Photo	0	0	0	0	0	0	0	0	0	51	1	35.65343	51	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	12.91553242979056
06/04/2018 20:54:41	4.436		37.77177140117126	-122.4074382698926	4417	61	2533	-11190	23172	83	768	3663	3646	3636	3619	3675	3642	200	37.77176999591043	-122.4073930386587	0.4473884	3.937008	132.3	0	0.4473884	-1.118471	4.4	1.7	13	1	1	WP	14	0	1	4.593176	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	62	0	0	132.1000061035156	Yaw Follow	2	0	0	0	62	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	62	93	870	0	0	0	0	0	No Data	48	40	354	N/A	N/A	669	Shoot Photo	0	0	0	0	0	0	0	0	0	151	1	35.65343	151	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.08432029516801
06/04/2018 20:54:41	4.536		37.77177140117126	-122.4074382698926	4517	61	2533	-11190	23172	83	868	3663	3646	3636	3619	3675	3642	0	37.77176999591043	-122.4073930386587	0.4473884	3.937008	132.3	0	0.4473884	-1.118471	4.4	1.7	13	1	1	WP	14	0	1	4.593176	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	162	0	0	132.1000061035156	Yaw Follow	2	0	0	0	51	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	51	93	970	0	0	0	0	0	No Data	48	40	455	N/A	N/A	770	Shoot Photo	0	0	0	0	0	0	0	0	0	51	1	35.65343	51	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.08432029516801
06/04/2018 20:54:41	4.636		37.77177140117126	-122.4074382698926	4617	61	2533	-11190	23172	83	968	3663	3646	3636	3619	3675	3642	0	37.77176980989653	-122.4073925698279	0.4473884	4.265092	132.3	0	0.4473884	-1.565859	3.9	2	13	1	1	WP	14	0	1	4.92126	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	50	0	0	132.1000061035156	Yaw Follow	2	0	0	0	50	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	50	93	51	0	0	0	0	0	No Data	50	57	50	N/A	N/A	870	Shoot Photo	0	0	0	0	0	0	0	0	0	49	1	35.65343	49	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.22253074991059
06/04/2018 20:54:41	4.736		37.77177140117126	-122.4074382698926	4717	61	2533	-11190	23172	83	1068	3663	3646	3636	3619	3675	3642	100	37.77176982324325	-122.4073922924073	0.4473884	4.593176	132.1	0	0.4473884	-1.789554	3.7	2.4	13	1	1	WP	14	0	1	5.249344	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	50	0	0	132.1000061035156	Yaw Follow	2	0	0	0	51	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	51	93	151	0	0	0	0	0	No Data	50	57	150	N/A	N/A	970	Shoot Photo	0	0	0	0	0	0	0	0	0	50	1	35.65343	50	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.30243314849785
06/04/2018 20:54:41	4.836		37.77177140117126	-122.4074382698926	4817	61	2533	-11190	23172	83	1168	3663	3646	3636	3619	3675	3642	0	37.77176982244858	-122.4073919816598	0.4473884	4.92126	132.2	0	0.4473884	-2.460636	3.7	3.6	13	1	1	WP	14	0	1	5.577428	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	51	0	0	132.1000061035156	Yaw Follow	2	0	0	0	52	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	52	93	251	0	0	0	0	0	No Data	50	57	250	N/A	N/A	52	Shoot Photo	0	0	0	0	0	0	0	0	0	150	1	35.65343	150	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.39218537669556
06/04/2018 20:54:41	4.936		37.77177140117126	-122.4074382698926	4917	61	2533	-11190	23172	83	1268	3663	3646	3636	3619	3675	3642	0	37.77176982191445	-122.4073916143162	0.2236942	5.249344	132.4	0	0.2236942	-3.131719	3.8	3.1	13	1	1	WP	14	0	1	5.905512	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	48	0	0	132.1000061035156	Yaw Follow	2	0	0	0	49	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	49	93	350	0	0	0	0	0	No Data	50	57	350	N/A	N/A	151	Shoot Photo	0	0	0	0	0	0	0	0	0	47	1	35.65343	47	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.4982790219358
06/04/2018 20:54:41	5.036		37.77177140117126	-122.4074382698926	5017	61	2533	-11190	23172	83	1368	3663	3646	3636	3619	3675	3642	100	37.77176985176708	-122.4073914206626	0.2236942	5.905512	132.7	0	0.2236942	-3.579107	4.5	2.5	13	1	1	WP	14	0	1	6.56168	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	33	0	0	132.1000061035156	Yaw Follow	2	0	0	0	34	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	34	93	450	0	0	0	0	0	No Data	50	57	450	N/A	N/A	251	Shoot Photo	0	0	0	0	0	0	0	0	0	32	1	35.65343	32	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.55374806596343
06/04/2018 20:54:41	5.136		37.77177140117126	-122.4074382698926	5117	61	2533	-11190	23172	83	1469	3663	3646	3636	3619	3675	3642	200	37.77176991762787	-122.4073912583958	0.3163514	6.233596	132.8	0.2236942	0.2236942	-4.250189	5.7	2.1	13	1	1	WP	14	0	1	6.889764	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	29	0	0	132.1000061035156	Yaw Follow	2	0	0	0	30	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	30	93	551	0	0	0	0	0	No Data	44	48	30	N/A	N/A	352	Shoot Photo	0	0	0	0	0	0	0	0	0	28	1	35.65343	28	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.59963773409778
06/04/2018 20:54:42	5.235		37.77177140117126	-122.4074382698926	5216	61	2533	-11190	23172	83	1568	3558	3533	3530	3501	3575	3532	0	37.77177002170498	-122.4073911344524	0.3163514	6.889764	132.9	0.2236942	0.2236942	-4.473884	5.4	2.5	13	1	1	WP	14	0	1	7.545932	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	27	0	0	132.1000061035156	Yaw Follow	2	0	0	0	28	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	28	93	650	0	0	0	0	0	No Data	44	48	129	N/A	N/A	451	Shoot Photo	0	0	0	0	0	0	0	0	0	27	1	35.65343	27	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.63398704345659
06/04/2018 20:54:42	5.335		37.77177140117126	-122.4074382698926	5316	61	2533	-11190	23172	83	1667	3558	3533	3530	3501	3575	3532	0	37.77177017118311	-122.4073910473256	0.2236942	7.874016	132.7	0.2236942	0	-4.921272	3.9	4.5	13	1	1	WP	14	0	1	8.530184	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	14	0	0	132.1000061035156	Yaw Follow	2	0	0	0	15	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	15	93	750	0	0	0	0	0	No Data	44	48	229	N/A	N/A	551	Shoot Photo	0	0	0	0	0	0	0	0	0	14	1	35.65343	14	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.65726092808953
06/04/2018 20:54:42	5.435		37.77177140117126	-122.4074382698926	5416	61	2533	-11190	23172	83	1768	3558	3533	3530	3501	3575	3532	100	37.77177034530937	-122.4073909580854	0.2236942	8.530184	132.3	0.2236942	0	-5.36866	2	5.800000000000001	13	1	1	WP	14	0	1	9.186352	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	15	0	0	132.1000061035156	Yaw Follow	2	0	0	0	15	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	15	93	850	0	0	0	0	0	No Data	44	48	329	N/A	N/A	651	Shoot Photo	0	0	0	0	0	0	0	0	0	14	1	35.65343	14	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.68111361179142
06/04/2018 20:54:42	5.535		37.77177140117126	-122.4074382698926	5516	61	2533	-11190	23172	83	1868	3558	3533	3530	3501	3575	3532	200	37.77177044391492	-122.40739090318	0.2236942	9.186352	132	0.2236942	0	-6.039743	1.6	5.5	13	1	1	WP	14	0	1	10.1706	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	0	0	0	0	0	0	0	0	13	0	0	132.1000061035156	Yaw Follow	2	0	0	0	13	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	13	93	12	0	0	0	0	0	No Data	44	48	429	N/A	N/A	751	Shoot Photo	0	0	0	0	0	0	0	0	0	13	1	35.65343	13	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	13.69601709179592
